track_id,name,album,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),I'm Good (Blue),David Guetta,89,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,175238,4
2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix Edit),Love Tonight (David Guetta Remix),Shouse,78,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,158095,4
1hmI7H4W0ChPH6vfa9i2CQ,Prada (feat. D-Block Europe) - Valexus Remix,Prada (feat. D-Block Europe) [Valexus Remix],cassö,73,0.67,0.748,1,-11.441,1,0.123,0.0236,0.00874,0.106,0.557,153.938,135126,4
0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,In My Mind,Dynoro,79,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
4M9kHcpZQZNzRnAhIQ1YLM,The World Is Mine,The World Is Mine,ConKi,63,0.736,0.711,5,-6.272,1,0.0625,0.0082,6.66e-05,0.168,0.317,123.993,159783,4
0oCNRAmwLo4zHDpCKpjQtI,Ferrari - Oliver Heldens Remix,Ferrari (Oliver Heldens Remix),James Hype,63,0.73,0.903,1,-5.64,0,0.0427,0.00806,0.252,0.0998,0.694,124.957,188640,4
09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),Thank You (Not So Bad),Dimitri Vegas & Like Mike,87,0.673,0.95,11,-5.149,1,0.0488,0.0229,0.0823,0.398,0.563,150.019,140000,4
19eIZmuXlBmLTha1lPHef7,Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),Stromae,70,0.789,0.752,1,-4.274,0,0.164,0.027,2.69e-05,0.613,0.739,122.98,168577,4
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,Give It To Me (Full Vocal Mix),Matt Sassari,84,0.874,0.869,1,-5.996,0,0.0315,0.00116,0.00238,0.164,0.726,126.027,102861,4
0RgUxB0pyyzPm5apCmBnHZ,Tu Es Foutu,Tu Es Foutu,ConKi,61,0.787,0.615,11,-10.815,1,0.0975,0.0895,0.0101,0.0799,0.43,130.008,123904,4
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,Baby Don't Hurt Me,David Guetta,84,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018,4
7fZBQnc0zXwVybgCIrQQil,Belly Dancer,Belly Dancer,Imanbek,81,0.845,0.797,1,-4.984,1,0.139,0.0582,5.57e-06,0.167,0.422,121.985,151475,4
23RoR84KodL5HWvUTneQ1w,(It Goes Like) Nanana - Edit,(It Goes Like) Nanana [Edit],Peggy Gou,84,0.671,0.876,7,-5.681,0,0.0352,0.12,0.188,0.0823,0.964,129.998,231545,4
31nfdEooLEq7dn3UMcIeB5,Vois sur ton chemin - Techno Mix,Vois sur ton chemin (Techno Mix),BENNETT,86,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,178156,4
7FCwyB95mIWQMYvXvXNZ8U,One in a Million,One in a Million,ATHYN,54,0.568,0.879,11,-4.368,1,0.0454,0.027,1.77e-06,0.279,0.278,75.024,158400,4
18asYwWugKjjsihZ0YvRxO,The Motto,The Motto,Tiësto,77,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,164819,4
1bFgMkoazsyZGSflpCzYm6,Pepas - Tiësto Remix,Pepas (Tiësto Remix),Farruko,68,0.769,0.688,7,-4.378,1,0.0501,0.00215,0.107,0.088,0.387,130.026,223385,4
2USlegnFJLrVLpoVfPimKB,Thunder,Thunder,Gabry Ponte,80,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
4h4Em3iM0Vp45KD7b5wW3Z,90s Better,90s Better,ConKi,60,0.548,0.991,0,-3.524,0,0.0482,0.11,0.00105,0.131,0.646,145.982,139970,4
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,Roses (Imanbek Remix),SAINt JHN,78,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,176840,4
7jgJjI198nMhTpJ80f0LeK,Where Are You Now - Deluxe Mix,Where Are You Now (Deluxe Mix),Lost Frequencies,47,0.691,0.726,1,-8.943,0,0.0534,0.265,0.0171,0.317,0.181,126.028,254731,4
052SluA0wYuapSVe9VzK6m,When Love Takes Over,When Love Takes Over,VARGENTA,54,0.603,0.824,0,-6.55,1,0.0638,0.147,2.75e-05,0.345,0.47,144.835,117953,4
6GomT970rCOkKAyyrwJeZi,Move Your Body,Move Your Body,Öwnboss,79,0.848,0.821,2,-5.408,0,0.0527,0.0169,0.000403,0.0962,0.249,125.051,157445,4
0LMwmV37RCmBO2so0szAFs,Whatever,Whatever,Kygo,89,0.58,0.777,3,-5.69,1,0.0655,0.104,0.0,0.342,0.589,108.005,178273,4
6iW38RGqdDGOofmz2HeXLW,Piece Of Your Heart - Alok Remix,Piece Of Your Heart (Alok Remix),MEDUZA,73,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,166452,4
0zKbDrEXKpnExhGQRe9dxt,Lay Low,Lay Low,Tiësto,77,0.555,0.884,1,-4.424,0,0.213,0.0645,8.18e-05,0.349,0.42,121.906,153443,4
5cOSrZbXBlAARg81bp8bk9,Faded,Faded,BOOTY LEAK,55,0.609,0.691,0,-9.392,1,0.168,0.0207,0.499,0.415,0.294,154.94,103355,4
2W5n5YsWKPy3kw3yMb4qh0,Shivers - Alok Remix,Shivers (Alok Remix),Ed Sheeran,54,0.66,0.866,4,-5.278,0,0.0598,0.0137,4e-06,0.417,0.596,128.072,172500,4
7MIhUdNJtaOnDmC5nBC1fb,Deep Down (feat. Never Dull),Deep Down (feat. Never Dull),Alok,81,0.687,0.818,0,-4.221,1,0.0778,0.0112,0.0,0.248,0.886,125.952,165753,4
1ohLQfIwj9NUN7e5UKeDl9,Head & Heart (feat. MNEK) - Tiësto Remix,Head & Heart (feat. MNEK) [Tiësto Remix],Joel Corry,61,0.693,0.866,5,-4.964,0,0.0498,0.0689,0.0,0.145,0.663,126.002,124778,4
5smV9PLgN7AoQfbSP6DbsZ,Reciprocate,Reciprocate,Zummer,52,0.661,0.976,6,-3.636,1,0.061,0.00186,0.00123,0.103,0.644,150.045,131200,4
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Riton,79,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
5YaskwnGDZFDRipaqzbwQx,Your Love (9PM),Your Love (9PM),ATB,77,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053,4
09rAJ1Q1NNJSaUKEW3X9P6,Crying On The Dancefloor,Crying On The Dancefloor,Sam Feldt,76,0.627,0.796,10,-5.192,1,0.08,0.116,0.0,0.109,0.33,125.99,173009,4
20on25jryn53hWghthWWW3,Do It To It,Do It To It,ACRAZE,79,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,157890,4
7GGgftep0Q8TZzL07qhPbc,Let You Go,Let You Go,ConKi,57,0.647,0.901,7,-4.419,0,0.0304,0.0158,0.0221,0.151,0.4,121.986,159672,4
525GY0mXYnxajolwgS8Eaz,Cooler Than Me,Cooler Than Me,Lucky Luke,68,0.889,0.716,7,-6.146,1,0.0708,0.0595,0.0409,0.168,0.296,128.022,179760,4
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),Miracle (with Ellie Goulding),Calvin Harris,81,0.636,0.869,9,-5.289,1,0.0412,0.0378,0.0446,0.0808,0.306,143.011,186496,4
6i7zAdNhzUN2k1HcrBxPHG,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,61,0.798,0.828,2,-5.36,1,0.193,0.0247,2.55e-06,0.121,0.6,124.962,156960,4
51Of5p3lKZeOg6itfs4og4,Lovefool,Lovefool,twocolors,69,0.677,0.766,6,-6.896,1,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,190488,4
7vuqyEt5hBBxSuakZBZLiK,Ghost,Ghost,ConKi,57,0.582,0.898,1,-4.516,0,0.0343,0.0162,0.0021,0.156,0.42,119.962,184250,4
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),All Around The World (La La La),R3HAB,75,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,147840,4
1o9D0rUusi2V5idyOEOPII,Sweet Dreams (Are Made of This),Sweet Dreams (are Made of This),Winati,57,0.815,0.647,9,-7.162,0,0.218,0.399,0.0,0.0738,0.182,125.95,176773,4
4Fo1ymHqRDGloYpbR8PQBE,Make You Happy,Make You Happy,K!llx,50,0.636,0.997,6,-3.617,1,0.0878,0.0888,0.0375,0.0589,0.57,150.003,144000,4
6f3Slt0GbA2bPZlz0aIFXN,The Business,The Business,Tiësto,76,0.798,0.62,8,-7.079,0,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4
6YUTL4dYpB9xZO5qExPf05,Summer,Motion,Calvin Harris,85,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,4
0XX5PxqMoXAPxBZ0qYqSwI,Breaking Me - HUGEL Remix,Breaking Me (HUGEL Remix),Topic,61,0.85,0.585,10,-5.229,0,0.0488,0.0101,7.79e-06,0.261,0.77,126.0,171905,4
1lA7jxtCfl44wlbQd8P3Wq,Turn Me On,Turn Me On,ConKi,52,0.635,0.904,7,-5.598,0,0.076,0.00645,1.92e-06,0.405,0.191,125.039,126720,4
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,Goosebumps,HVME,70,0.767,0.659,1,-7.429,1,0.0444,0.325,0.0,0.13,0.439,124.946,163208,4
5072hCBK3Z15qRnTEzd8fy,Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Remix,Titanium (feat. Sia) [David Guetta & MORTEN Future Rave Remix],David Guetta,66,0.448,0.911,10,-7.121,1,0.0491,0.00107,0.555,0.37,0.0305,126.021,211429,4
7F96KtKIOWDuK7ElvMLlne,Above the Clouds,Above the Clouds,ConKi,60,0.709,0.853,0,-4.585,0,0.0467,0.254,1.73e-05,0.113,0.58,120.049,157302,4
12N23tQKmfGcEO0z8ObwtM,Bad Habits - MEDUZA Remix,Bad Habits (MEDUZA Remix),Ed Sheeran,62,0.609,0.8,11,-5.102,0,0.0337,0.0992,0.00132,0.0887,0.192,126.031,194332,4
6h5y2LCqCQudsCarn61CNE,Believe (feat. Goodboys),Believe (feat. Goodboys),ACRAZE,66,0.66,0.872,1,-5.194,0,0.0424,0.00683,0.000138,0.129,0.383,123.971,188710,4
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),Wasted Love (feat. Lagique),Ofenbach,65,0.734,0.855,6,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,139563,4
5Kg5OaXPVPc0O7isp3g3Zc,Jambo,Jambo,Zummer,50,0.675,0.952,7,-4.424,0,0.0581,0.0115,0.124,0.112,0.653,123.974,134637,4
3bK1zVFBKIzYjmptmI4NsJ,Overdrive (feat. Norma Jean Martine),Overdrive (feat. Norma Jean Martine),Ofenbach,87,0.611,0.757,6,-3.546,1,0.03,0.00257,0.0,0.058,0.279,126.963,155905,4
0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,"At Night, Alone.",Mike Posner,82,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4
1ymVJxxBnFgNM9ocMzVqSg,Rain on Me,Rain on Me,FIXL,54,0.65,0.778,1,-6.102,1,0.0365,0.585,2.28e-05,0.133,0.494,123.102,139024,4
1moFkZDqcjQNeXtyoanLHv,Blah Blah Blah,Balance,Armin van Buuren,68,0.381,0.963,5,-3.911,0,0.0678,0.00892,0.00382,0.294,0.165,138.0,183519,4
73vIOb4Q7YN6HeJTbscRx5,Miss You,Miss You,Oliver Tree,18,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,206000,4
5zuYZxEWupGzIwlRY6KnNB,True Love,True Love,ConKi,55,0.635,0.771,0,-6.026,0,0.0807,0.124,0.0,0.528,0.312,126.041,165635,4
2dQzfKRaMKUCQgMpOtpLTh,Bella ciao - HUGEL Remix,Bella ciao (HUGEL Remix),El Profesor,65,0.842,0.488,11,-7.856,0,0.0844,0.218,0.00718,0.0877,0.647,126.019,164955,4
0lwyzp7GppQxv0Eu6wRkUo,Satisfaction,Satisfaction,David Guetta,71,0.752,0.935,11,-6.263,1,0.203,0.0742,0.0352,0.081,0.31,126.022,155677,4
3O0WP95w6trTVFcNUC9oMw,Wanna Do It,Wanna Do It,K!llx,50,0.609,0.86,4,-4.082,1,0.0557,0.0354,2.48e-05,0.104,0.526,126.003,139439,4
1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),21 Reasons (feat. Ella Henderson),Nathan Dawe,76,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4
6WsaEpK2Bky9ZGCCaQPyg4,Mad World,Mad World,Timmy Trumpet,71,0.54,0.892,11,-4.985,1,0.11,0.233,9.35e-05,0.195,0.152,106.594,153304,3
4OgwXdylh75fHfwUzJTUqg,Rockstar,Rockstar,Ilkay Sencan,68,0.771,0.826,11,-3.978,1,0.0604,0.142,0.03,0.145,0.185,100.012,212280,4
7CHi4DtfK4heMlQaudCuHK,Lose Control,Lose Control,MEDUZA,72,0.598,0.527,10,-8.659,0,0.0415,0.129,0.0,0.14,0.53,123.943,168387,4
0rMuFOja3DhVSuXQeae25C,Sleep,Sleep,ConKi,66,0.674,0.815,7,-6.501,0,0.0334,0.00246,0.000435,0.094,0.204,132.032,178236,4
4TpXLhpLYQPMHM1A8W9J84,ily (i love you baby) (Topic Remix) [feat. Emilee],ily (i love you baby) (Topic Remix) [feat. Emilee],Surf Mesa,56,0.797,0.791,11,-4.198,1,0.0432,0.000679,0.00751,0.0678,0.589,126.004,156960,4
1IAGVO9a3LDO5VttJ96DtA,Loose Ends,Loose Ends,Lucas Estrada,61,0.652,0.842,4,-5.073,0,0.0371,0.0665,1.81e-05,0.106,0.597,130.002,144198,4
45vQQXKfA4edHqKV5roP3M,In Your Eyes (feat. Alida) - KREAM Remix,In Your Eyes (feat. Alida) [KREAM Remix],Robin Schulz,48,0.698,0.839,6,-5.983,0,0.193,0.027,0.0357,0.0779,0.709,123.988,203241,4
5WYB4aZkflwjAApBoDCYkz,Astronomia - Never Go Home,Astronomia (Never Go Home),Tony Igy,60,0.697,0.81,6,-5.128,0,0.0669,0.0424,0.000233,0.322,0.558,125.979,156888,4
0ZzRcYqvKcJa2MA8yHypoG,Let You Go,Let You Go,Tc-5,48,0.738,0.694,11,-5.045,0,0.0395,0.0529,0.0,0.173,0.61,123.985,132823,4
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Layers,Kungs,80,0.793,0.717,0,-4.759,0,0.0393,0.0927,3.6e-05,0.226,0.466,121.985,195547,4
0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Turn Me On (feat. Vula),Riton,70,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,208474,4
0GiwV6v3AgJfdu59tj719Y,Pump It Up,Pump It Up,Endor,72,0.899,0.894,1,-7.255,1,0.222,0.203,9.95e-05,0.0606,0.654,129.047,150635,4
506EQ1X6MmQlyrmoErYUfc,Turbulence,Turbulence,Coopex,54,0.757,0.884,8,-6.712,0,0.093,0.133,0.00544,0.235,0.787,124.985,133207,4
59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) - 2021 Remix,Memories (feat. Kid Cudi) [2021 Remix],David Guetta,73,0.709,0.783,5,-5.944,0,0.0551,0.108,4.1e-05,0.103,0.648,127.043,162992,4
2ONRkpOJ6X91GMXMthtT0M,Ride It - Jonas Blue Remix,Ride It (Jonas Blue Remix),Regard,59,0.689,0.946,7,-3.814,0,0.0397,0.00658,0.00189,0.262,0.392,125.037,182400,4
2dFwVgcCyFDr9beDyagNZ2,Light up the Sky,Light up the Sky,ay-Mill,53,0.669,0.848,0,-4.317,0,0.0507,0.0167,0.0,0.222,0.41,121.96,160517,4
151gLrqXOe7gXbM99cUizY,Show Me Love - Dubdogz Remix,Show Me Love (Dubdogz Remix),Steve Angello,0,0.648,0.804,9,-8.232,0,0.0541,0.00567,0.0033,0.643,0.376,123.971,189677,4
2aQpISWUBToaF84DDiTeRV,Be My Lover (feat. La Bouche) - 2023 Mix,Be My Lover (feat. La Bouche) [2023 Mix],Hypaton,79,0.589,0.973,8,-5.317,1,0.0426,0.0347,0.000945,0.45,0.115,126.003,169524,4
0LSkHrZOtWrShDpMP4Sksd,Don't Speak,Don't Speak,Alvin Anthony,35,0.661,0.748,2,-7.197,1,0.0273,0.000869,0.0102,0.199,0.295,125.012,200835,4
4ekDggjElGJX9kNSOtnbVf,Infinity - Dubdogz & Bhaskar Edit,Infinity (Dubdogz & Bhaskar Edit),Dubdogz,66,0.723,0.57,9,-8.589,0,0.0429,0.00412,0.00183,0.0862,0.575,123.979,196000,4
0uL88Lp7C6i2WGHub1zrJ9,Later Bitches,Later Bitches,The Prince Karma,60,0.769,0.518,8,-6.563,1,0.102,0.000573,0.108,0.342,0.504,121.116,247976,4
6lVxE1HbTGOiDPD7oBeoSr,La Isla Bonita,La Isla Bonita,NAJA,57,0.705,0.755,0,-7.831,0,0.129,0.139,1.29e-05,0.14,0.437,121.985,165430,4
2LxdNADWier3MKTei8FbOY,I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir),Oliver Heldens,70,0.686,0.892,10,-3.186,0,0.0498,0.0577,7.11e-06,0.0838,0.752,126.03,157206,4
5b5w6BB7yWdHPejiwmgaup,Falling for You,Falling for You,Boostereo,48,0.618,0.719,4,-6.881,0,0.0365,0.000557,1.8e-06,0.1,0.348,122.02,165123,4
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,Where The Lights Are Low,Toby Romeo,65,0.759,0.807,8,-5.812,0,0.122,0.448,0.0,0.105,0.62,123.904,136996,4
3sa06xVNmLLYIxdNNmVQN8,Where Did You Go? (feat. MNEK),Where Did You Go (feat. MNEK),Jax Jones,76,0.763,0.782,7,-4.541,0,0.0346,0.182,7.08e-06,0.293,0.502,127.034,177689,4
5hFD05PfvZUPbJ5JtwpEab,A Better Day,A Better Day,DENNICK,54,0.687,0.674,11,-6.617,1,0.108,0.142,0.0,0.17,0.519,118.357,157881,4
5bZjb7xKqLqa58QiUBcVvl,Marianela (Que Pasa),Marianela (Que Pasa),HUGEL,72,0.818,0.885,1,-4.184,1,0.0498,0.0353,0.00655,0.0785,0.532,124.041,145766,4
7mdDd1a4TtNGqDW1lXc14o,Danza Kuduro - Tiësto Remix,Danza Kuduro (Tiësto Remix),Don Omar,65,0.817,0.808,9,-5.042,0,0.0429,0.00259,0.91,0.0953,0.486,125.008,219048,4
42qhlG12NiXBbdxQu5zMf5,Sukiyaki (Dinaire+Bissen Radio Edit),Sukiyaki (Complete Versions),G.H. Hat,22,0.531,0.833,11,-5.096,0,0.162,0.0101,7.16e-05,0.135,0.292,127.049,199723,4
0DLhkRSDv0upGrsOSXjmua,All My Friends,All My Friends,Party Wolfe,18,0.8,0.496,5,-12.786,0,0.0696,0.0389,0.0664,0.0634,0.417,127.987,243942,4
2wJrTbYK4wXmJ4jWrdzeKp,Friday Night - PENGWIN & K Dance Remix,Friday Night (The Remixes),Vish Music,26,0.678,0.756,9,-5.37,0,0.0718,0.0261,0.0,0.666,0.324,121.986,186440,4
3SaVLDOnkXwMoesutTZkTO,Dumb Stupid Crazy - Radio edit,Dumb Stupid Crazy (Radio edit),AMARI,41,0.73,0.956,5,-7.192,1,0.124,0.124,0.00318,0.453,0.826,132.04,140000,4
2pyvcl8GFEM3PKzobsBOd9,Solo,Solo,AXON :),34,0.719,0.958,5,-3.374,0,0.0453,0.0223,0.712,0.321,0.777,125.981,171434,4
1C8vzqMrvJ1PBoQ8paq6fn,Lick Lick Pop,Lick Lick Pop,Summer Bear,36,0.879,0.884,7,-4.421,0,0.0827,0.0776,3.35e-06,0.55,0.563,124.991,209744,4
6xaAD7dDpNn3CBheoJuSm8,Fuego,Fuego,Sven Fields,20,0.8,0.962,5,-4.046,0,0.0809,0.0157,0.853,0.0979,0.899,127.991,196875,3
44BOuprG538ofr0uUO7jRr,Higher,Higher,Caroline Roxy,59,0.646,0.962,1,-6.524,0,0.0507,0.0201,0.00899,0.0788,0.765,140.036,169639,4
7KPr0YxECy4Q1k2F17Sa0Q,Memories (feat. Kid Cudi),Memories (feat. Kid Cudi),David Guetta,65,0.546,0.898,8,-3.938,1,0.232,0.00158,6.43e-06,0.229,0.466,130.002,210840,4
2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,31 Minutes to Takeoff,Mike Posner,79,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,213293,4
0x3TibRgnSqzkcwrqBd4iX,Down On Me,All About You,Jeremih,74,0.7,0.598,2,-7.783,1,0.114,0.0369,0.0,0.111,0.594,160.041,228453,4
6A53tLi9vpLhmgaEvzRyip,Heat Waves - Diplo Remix,Dreamland (+ Bonus Levels),Glass Animals,0,0.568,0.565,11,-7.187,1,0.338,0.116,0.0,0.428,0.403,137.075,141898,4
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine),The Papercut Chronicles II,Gym Class Heroes,80,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99,210960,4
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),Pitbull,80,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,4
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),Planet Pit (Deluxe Version),Pitbull,86,0.671,0.939,8,-3.206,1,0.161,0.191,0.0,0.298,0.53,129.024,252307,4
2bJvI42r8EF3wxjOuDav4r,Time of Our Lives,Globalization,Pitbull,85,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,229360,4
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),Pitbull,79,0.67,0.855,0,-3.035,0,0.0499,0.0124,0.0,0.335,0.648,120.05,227280,4
20FZrLl9zSbO9b3DhaqO6M,23,23,Mike WiLL Made-It,69,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,252520,4
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Views,Drake,78,0.891,0.628,2,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,267067,4
4NTWZqvfQTlOMitlVn6tew,The Show Goes On,Lasers,Lupe Fiasco,69,0.591,0.889,7,-3.839,1,0.115,0.0189,0.0,0.155,0.65,143.067,239613,4
69yVxyuRahEzs2taFMVVoO,Empire State Of Mind [Jay-Z + Alicia Keys],The Blueprint 3,JAY-Z,0,0.495,0.933,11,-3.977,1,0.395,0.0294,0.0,0.503,0.815,173.414,277400,4
2zJZwWF7BTGIIvrAlgzJEx,Whatcha Say,Jason Derulo (Deluxe Audio),Jason Derulo,58,0.615,0.711,11,-5.507,1,0.078,0.0444,0.0,0.145,0.711,144.034,221253,4
7LP4Es66zdY7CyjepqmvAg,Down,All Or Nothing,Jay Sean,0,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,212107,4
5vlEg2fT4cFWAqU5QptIpQ,Replay,Replay,Iyaz,74,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307,4
15sHpP61Dht32ezVKBrtPg,We House U,We House U,PØP CULTUR,36,0.633,0.935,10,-7.333,0,0.064,0.012,0.827,0.367,0.14,125.989,167638,4
3JA9Jsuxr4xgHXEawAdCp4,Just Can’t Get Enough,The Beginning,Black Eyed Peas,79,0.659,0.629,0,-8.685,0,0.18,0.19,0.0,0.105,0.262,94.049,219427,4
2gam98EZKrF9XuOkU13ApN,Promiscuous,Loose,Nelly Furtado,84,0.808,0.97,10,-6.098,0,0.0504,0.0573,6.17e-05,0.154,0.868,114.328,242293,4
0TyOpxlWwDx98bjkIVHUgY,In My Head,Jason Derulo (Deluxe Audio),Jason Derulo,54,0.762,0.733,0,-4.175,0,0.0326,0.027,0.0,0.498,0.849,110.001,198960,4
7LR85XLWw2yXqKBSI5brbG,Run This Town,The Blueprint 3,JAY-Z,79,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,267520,4
20zQZVyUNPbq8kZACdgYrh,On The Floor,LOVE?,Jennifer Lopez,61,0.73,0.776,3,-5.199,0,0.0482,0.108,0.00045,0.069,0.592,129.998,284867,4
7GGjUJoEo0gplePj2E5TjE,Vendetta,Vendetta,Bisaria,15,0.314,0.728,7,-7.315,0,0.0449,0.019,0.792,0.352,0.051,128.328,318750,4
1uN0f4NqMDcReSwXO6PLuG,Where Have You Been,Talk That Talk (Explicit),Rihanna,53,0.719,0.847,0,-6.34,0,0.0919,0.00201,0.0204,0.223,0.443,127.96,242680,4
4TsmezEQVSZNNPv5RJ65Ov,Pon de Replay,Music Of The Sun,Rihanna,80,0.779,0.64,7,-8.415,1,0.159,0.000155,0.000766,0.101,0.499,99.017,246960,4
7ksYJ95P5vP87A0GH34CIk,Ridin' Solo,Jason Derulo (Deluxe Audio),Jason Derulo,54,0.557,0.831,9,-4.02,1,0.132,0.13,0.0,0.129,0.586,89.677,215747,4
4wTMBYRE6xVTIUQ6fEudsJ,Take Care,Take Care (Deluxe),Drake,29,0.629,0.515,0,-10.358,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387,4
0x3eVek4ytyJwX843Q44xd,Undercover,Undercover,Crumb Pit,32,0.539,0.684,8,-7.651,1,0.128,0.05,0.0,0.61,0.656,175.96,196364,4
4vp2J1l5RD4gMZwGFLfRAu,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES),Black Eyed Peas,0,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133,4
6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),Only One Flo (Part 1),Flo Rida,79,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,0.473,127.966,234560,4
4PUel9OFKuxj1PtHoaFhoN,Pure Imagination,Pure Imagination,Tom Apex,24,0.702,0.753,1,-7.565,1,0.073,0.0931,0.0465,0.272,0.23,124.842,174885,4
4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Raymond v Raymond (Expanded Edition),USHER,82,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,220800,4
2mKouqwAIdQnMP43zxR89r,What's Luv? (feat. Ja-Rule & Ashanti),Jealous Ones Still Envy (J.O.S.E),Fat Joe,76,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,4
