track_id,name,album,artist_name,popularity,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
7rbt19kiQ2k7XjYKUcIhkY,megaman,14 minutes,Dominic Fike,32,alternative pop rock,0.796,0.356,2,-10.919,1,0.232,0.745,0.00478,0.102,0.547,142.368,77809,5
14bPxaBhU3kM3DFqW9y0Au,MØRKERÆD (feat. USSEL),OCHO,Merro8,13,danish hip hop,0.61,0.56,3,-6.642,0,0.0815,0.0988,0.0,0.197,0.392,121.005,146538,4
6Qba5LA11rNI9PyXDBeva7,Too Much Of A Good Thing,Too Much Of A Good Thing,NIKI,41,indonesian r&b,0.628,0.567,9,-8.67,1,0.27,0.445,0.0,0.149,0.663,79.925,171619,4
6BSFGeVj71lrOylEj2CeRg,Ros Nu Dorthe,ALBUM,Prototypen,0,Not categorized,0.573,0.429,1,-9.56,1,0.0553,0.123,3.34e-05,0.104,0.49,140.017,192958,4
3nEotpBFeXq0OJstuHzwDP,God Needs The Devil,God Needs The Devil,Jonah Kagen,12,singer-songwriter pop,0.545,0.534,9,-8.35,0,0.0464,0.64,0.0,0.0874,0.288,81.083,192133,4
6SSSGEgfuqTP75xaNOwsTo,Here We Go (Uh Oh),Here We Go (Uh Oh),Coco Jones,16,Not categorized,0.401,0.749,3,-2.341,0,0.17,0.322,0.000161,0.117,0.474,177.165,216507,3
2LyLr6TJbfbsrjvQH34uYB,My Way,My Way / Cyan Blue,Charlotte Day Wilson,40,alternative r&b,0.767,0.491,1,-6.63,1,0.0517,0.66,0.029,0.208,0.385,113.016,209371,4
6OMHusMo9jZemASNaFSd4X,Float Away,Float Away,bob junior,2,Not categorized,0.508,0.919,11,-6.144,1,0.037,5.58e-05,0.509,0.621,0.657,92.534,126305,4
0eSZbdHaaHKQ1nizBbCeyw,Who Would I Be,Void,Winona Oak,11,swedish pop,0.273,0.477,5,-8.349,1,0.036,0.128,0.0,0.0907,0.147,98.623,126556,4
4l7sRKSzKybhohKwe0LUXA,Rosa,Rosa,Fabi Hernandez,0,Not categorized,0.606,0.952,6,-4.331,1,0.0582,0.0649,0.00202,0.078,0.325,123.997,205161,4
4G3pTtXvcLbqZj0y9hQvo8,Hearts Like Dynamite,Hearts Like Dynamite,HVME,7,slap house,0.528,0.895,5,-4.584,0,0.0889,0.0418,0.0132,0.107,0.273,125.919,140542,4
1GHwT5K4Rl1es95fuSIMKZ,I FOUND LOVE,I FOUND LOVE,Angrybaby,10,stutter house,0.694,0.791,5,-5.883,0,0.0542,0.0453,0.00454,0.17,0.4,140.077,175741,4
5qPmI0WgZ624bsXQ9iYOtD,Blame Brett (feat. Royal & The Serpent),Blame Brett (feat. Royal & The Serpent),The Beaches,16,canadian indie rock,0.461,0.874,1,-3.245,0,0.046,0.00364,2.84e-05,0.36,0.804,156.023,177004,4
25Ydf3tBonBtvs3NhwYop7,Claw Foot,PRATTS & PAIN,Royel Otis,28,Not categorized,0.49,0.81,10,-6.054,1,0.0315,0.00262,0.836,0.147,0.764,181.103,166973,4
2NN9upqz79D5uLDoiaPOx4,Sunwarmed,Sunwarmed,Matilda Lyn,2,Not categorized,0.395,0.261,3,-11.253,1,0.0907,0.878,1.35e-05,0.1,0.458,52.239,178417,3
5U0vVExqpq4pOEhs2ODuA9,Airplane,Romanticism,Hana Vu,11,bedroom pop,0.583,0.663,2,-6.182,1,0.0285,0.00202,6.86e-06,0.216,0.325,155.047,234234,4
1Gj7LoxwPkTIAUPOYy5duR,Hej Rapport,Hej Rapport,Den Grå Side,1,Not categorized,0.711,0.676,0,-5.902,1,0.0489,0.0896,0.0,0.0981,0.711,109.996,204480,4
16HeJ0hNDZsBZWcxJDYyVB,What If I Die?,What If I Die?,Twins of June,0,Not categorized,0.5,0.26,10,-23.375,1,0.0428,0.619,0.0008,0.117,0.446,125.973,162381,4
3VI9KvKXyNkISYGqsyEky9,Out Of Control (feat. Ceres),Out Of Control (feat. Ceres),Manaar,0,Not categorized,0.821,0.793,8,-7.497,0,0.0873,0.00701,0.879,0.315,0.723,126.02,175238,4
2x4JC9TxW2LACuuxbsncfG,Mockingbird,Mockingbird,Tiësto,33,big room,0.656,0.857,6,-5.473,0,0.103,0.065,0.0131,0.0814,0.395,155.011,154839,4
5vASuVQkngtFoCOczem52V,On Again,On Again,Mau P,48,tech house,0.61,0.951,0,-4.659,0,0.0665,0.00482,0.0109,0.149,0.304,129.976,228000,4
7FSgGyCg0kBU3iUKSMbxNd,Sweet Devotion - Edit,Sweet Devotion,TSHA,26,uk house,0.651,0.886,5,-5.027,0,0.0339,0.0026,0.809,0.029,0.419,126.996,207896,4
59A5LZK8mD22b3h4kYfODX,DO YOU REMEMBER?,DO YOU REMEMBER?,Whethan,12,electropop,0.869,0.733,4,-5.503,0,0.0651,0.0037,0.751,0.323,0.0644,125.04,199696,4
3iHrGCUXfZ4BoOy615Ydbk,Kimbara,Kimbara,Barry Can't Swim,45,jazz house,0.62,0.869,4,-5.566,0,0.0486,0.00183,0.488,0.296,0.845,125.031,189817,4
7brqlMfN4OHSCFPqWLpk4d,International Hide and Seek Champions,Undefeated,Frank Turner,13,acoustic rock,0.398,0.846,7,-4.609,1,0.0623,0.000239,6.7e-06,0.38,0.644,165.975,145973,4
2x0IElokcAprEpWdxOEeZS,What A Woman,What A Woman,Faouzia,21,alt z,0.715,0.775,6,-6.046,0,0.0388,0.00913,0.00929,0.164,0.593,105.051,141970,4
4RJxCt4br514WPygJCuk0n,Tilbehør,Tilbehør,Mollý,0,Not categorized,0.746,0.764,1,-4.213,0,0.036,0.0339,0.00382,0.0844,0.493,111.986,167545,4
1HiTSSMkRcKzeCEbTlZySu,Cocoon,Cocoon,Holly Humberstone,23,alt z,0.616,0.496,0,-6.514,1,0.0731,0.778,0.0,0.265,0.583,100.043,197945,4
4bLVAX1N6G8e3Lpq7rwIFm,Utan dina andetag - Spotify Singles,Utan dina andetag - Spotify Singles,Eah Jé,12,swedish pop,0.647,0.45,8,-9.139,1,0.0294,0.5,9.46e-05,0.138,0.32,104.916,204914,4
3gyKc7WqqzH0ZYjnzlphXP,Call Your Girlfriend - Spotify Singles,Call Your Girlfriend - Spotify Singles,Jackie Mere,6,Not categorized,0.576,0.893,4,-5.956,1,0.0524,0.000369,8.44e-06,0.295,0.473,125.043,227640,4
1kFEvhWfwYP5Ct75HuETBv,Fuck,Fuck,Lola Young,18,uk pop,0.613,0.679,7,-5.624,1,0.138,0.0202,8.47e-05,0.0814,0.579,168.573,164034,4
12V0MwkaN60cghsLsglkIf,Starburned and Unkissed,Starburned and Unkissed,Caroline Polachek,52,art pop,0.337,0.416,9,-6.954,1,0.0292,0.458,3.9e-06,0.104,0.183,175.957,220149,4
3tLVfEh8kJhMkDaxvOzK1M,Insecure,Insecure,Tom Misch,39,indie soul,0.701,0.454,1,-9.812,0,0.0552,0.749,0.182,0.0981,0.713,78.011,195107,4
3ngjq0C1z1kVYAdBH5114w,Every Little Thing I Say I Do,Every Little Thing I Say I Do,Dayglow,18,austindie,0.643,0.826,9,-4.381,1,0.0757,0.0136,4.38e-06,0.0905,0.961,169.954,180210,4
6xft4ovLvZ3gqNJdSlq7AF,Robbed,What A Devastating Turn of Events,Rachel Chinouriri,16,uk pop,0.598,0.488,0,-6.822,0,0.03,0.55,0.00121,0.152,0.579,152.01,224235,4
0GGVP9FAOPRn528pafeFG9,The River,The River,Petey,11,indie rock,0.701,0.483,8,-8.307,1,0.0308,0.382,0.0878,0.0876,0.545,79.479,284111,4
49vJHrdOAjt9TN6pkYL6Ju,Simple,Simple,Lei Lowe,0,Not categorized,0.482,0.353,2,-10.543,1,0.12,0.847,3.2e-05,0.272,0.172,138.983,166000,5
2bZcWMZDTcHiEdocBH1TeQ,Fire Øjne,Fire Øjne,Louis,2,Not categorized,0.775,0.783,8,-6.036,1,0.147,0.236,4.4e-06,0.121,0.626,99.98,127975,4
5vbLGm9vpQG5BHIT9sQUOY,when saturn kissed the moon,when saturn kissed the moon,Noktis,2,Not categorized,0.575,0.415,5,-9.859,1,0.0318,0.36,2.09e-05,0.226,0.353,104.997,150857,4
455OL9FGRea9R5i3CVGEqQ,Vagabond,Vagabond,Alberta Cross,4,alternative americana,0.607,0.311,11,-8.499,1,0.0283,0.575,0.0152,0.139,0.478,125.752,215023,4
1fkKt5brN69oXxDL86eZhg,Amaurotic,Amaurotic,Urban Primate,0,Not categorized,0.478,0.879,8,-6.073,1,0.0334,0.000105,1.36e-05,0.161,0.535,91.173,248148,4
05d3ttg6y1PrWVxQTxL0IC,Criminal,Criminal,MARE,5,Not categorized,0.735,0.851,2,-6.09,1,0.0863,0.0226,0.0072,0.0976,0.246,139.999,133714,4
7KjLlVbpaTGQ2sFY5bJX6U,No Drama,No Drama,Sick Individuals,4,big room,0.682,0.888,8,-4.316,1,0.0806,0.0691,0.0163,0.382,0.679,123.041,136126,4
6nEeRpu2YRfJ0gcLZduouQ,Love You Right Back - Alok Remix,Love You Right Back (Alok Remix),Allegra,5,Not categorized,0.582,0.932,4,-5.801,0,0.0391,0.00121,0.00235,0.565,0.349,132.019,179000,4
50lItJcoM4uB8a7sZ649vv,Alright,Alright,Tobtok,6,deep tropical house,0.704,0.817,1,-7.912,1,0.0379,0.000431,0.625,0.0875,0.411,130.002,136615,4
5RWdq2jT298p5iKTuEsiL0,Without you,Without you,EBEN,5,traprun,0.717,0.895,6,-5.805,0,0.0821,0.0815,0.0315,0.125,0.338,135.045,137241,4
46H0GSu3BRBk746HIHH3l1,Bullet,Bullet,This Is Not America,0,Not categorized,0.628,0.717,9,-7.405,0,0.0279,0.00128,0.00121,0.0911,0.654,108.016,213011,4
49uLH3xvQLd4I4pCQacGH8,Love from the Other Side,Love from the Other Side,L'Impératrice,41,french indie pop,0.81,0.481,9,-8.914,0,0.0342,0.492,0.0696,0.124,0.561,114.995,249406,4
1UNEuG9DYOWiikf00ayr52,Love Me Not,Love Me Not / Love Is Blind,Ravyn Lenae,0,alternative r&b,0.786,0.741,0,-6.147,1,0.0309,0.293,0.0,0.132,0.816,113.98,213461,4
2tKk6XkpIwddIx9NaYKVXe,Out of my league,Out of my league,garbagepink,0,Not categorized,0.625,0.766,2,-6.196,1,0.0347,0.0252,0.00149,0.109,0.457,99.98,219997,4
2RYn22DOInD8RwPE41xEuV,What Lovers Do,What Lovers Do,Billy Raffoul,10,canadian pop,0.601,0.301,5,-11.847,1,0.0305,0.92,0.0,0.121,0.425,103.01,126408,4
42opmht9GJpxaxwMh79oQD,The Speed of Life,The Speed of Life,Malin Pettersen,6,norwegian americana,0.528,0.0697,1,-11.051,1,0.0535,0.921,2.24e-05,0.111,0.25,75.447,201720,4
1bSpiBU7f3SQP2OhkzsDZ9,Beautiful & Broken,Beautiful & Broken,bôa,15,pov: indie,0.495,0.832,4,-6.28,0,0.0271,0.0811,0.121,0.141,0.534,84.502,208919,3
6xtqoi4IJyWMO3p478aLmd,Cage,Cage,Nowhere Blue,0,Not categorized,0.551,0.608,7,-8.389,1,0.0294,0.429,0.027,0.127,0.359,145.015,209708,4
0IlluX4VcTpIWedaWfTgiB,Move It,Move It,Jaxstyle,11,Not categorized,0.803,0.858,5,-5.723,0,0.0918,0.0186,0.000548,0.624,0.907,128.978,152506,4
18LrtjUyMolXdhGsKg2Ybu,Montagem Rave Eterno,Montagem Rave Eterno,Dj Samir,18,remix brasileiro,0.762,0.802,11,-5.197,1,0.0368,0.0154,0.383,0.248,0.807,130.004,100308,4
1u0pFpzdGgc6sFuyu0WE3a,PR FERIR,METSUKI SUTEMI,74blade,0,aggressive phonk,0.754,0.632,8,-0.452,0,0.164,0.145,0.13,0.372,0.306,129.961,86827,4
6xMtEKMZvgSSkBHA311MjA,Mågen,Mågen,Jacob Haugaard,0,classic danish pop,0.686,0.616,2,-8.981,1,0.0547,0.129,0.0,0.374,0.775,130.081,237951,4
3a8XeqWHA1SX0iBF6VhD8r,Nirvana,Got Shit On My Pants Act I,KURT.,1,Not categorized,0.518,0.517,11,-8.986,0,0.0351,0.154,1.37e-05,0.126,0.205,137.876,168474,4
47N81NMkB488fuOwOC3Oip,Nobody - from Kaiju No. 8,Nobody (from Kaiju No. 8),OneRepublic,78,piano rock,0.693,0.811,5,-5.765,1,0.0313,0.395,0.0,0.106,0.944,139.959,153626,4
389rEslJY9vh7TZemIA4y7,絶対零度,絶対零度,natori,73,japanese teen pop,0.524,0.987,10,-2.387,0,0.134,2.83e-05,0.0,0.331,0.584,110.455,198483,4
0kdqcbwei4MDWFEX5f33yG,Bling-Bang-Bang-Born,Bling-Bang-Bang-Born,Creepy Nuts,88,j-pop,0.853,0.822,6,-6.836,0,0.246,0.0841,0.00985,0.166,0.746,157.013,168136,4
2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,Abyss (from Kaiju No. 8),YUNGBLUD,71,british indie rock,0.576,0.808,1,-4.241,1,0.0407,0.00615,0.0,0.127,0.172,115.063,123293,4
4AmsxBuvjbrjytfHMcEoov,Shouted Serenade,Shouted Serenade,LiSA,62,anime,0.615,0.977,1,-2.331,1,0.108,0.00616,0.00229,0.349,0.59,96.042,233240,4
78W4mTLIh4qoLu92W4IQhO,ライラック,ライラック,Mrs. GREEN APPLE,77,anime rock,0.531,0.794,10,-4.363,1,0.0964,0.0176,0.0,0.082,0.775,149.923,288200,4
5eY7692tmgHB9dbmq6wa2M,晴る,晴る,ヨルシカ,78,j-pop,0.695,0.571,11,-6.249,0,0.111,0.032,3.58e-06,0.118,0.726,101.955,270705,4
4tgMvqm78qmbPsrP4AaCbD,mutual love,mutual love,aiko,53,j-pop,0.523,0.483,9,-5.854,1,0.0265,0.0239,2.05e-05,0.0992,0.595,185.85,260905,4
6M6ZNRplLNspFEn6Ab3mOv,オレンジ,オレンジ,SPYAIR,77,anime,0.402,0.878,2,-4.367,1,0.0846,0.000242,0.0,0.173,0.358,100.267,235200,4
5oQpH1uuZte4axR411rIlN,SPECIALZ,THE GREATEST UNKNOWN,King Gnu,64,j-pop,0.56,0.886,6,-4.588,0,0.0657,0.0593,0.0,0.355,0.601,117.064,233853,4
2ZT6eELxeETGamaiXu6vmk,more than words,more than words,Hitsujibungaku,68,j-rock,0.596,0.795,6,-4.778,1,0.0284,0.000147,0.000317,0.16,0.577,130.037,289720,4
5N0J0YLHluyIMdrYf8TfE4,Eureka,Eureka,ロクデナシ,54,japanese viral pop,0.6,0.807,7,-4.747,0,0.0497,0.0245,0.0,0.122,0.57,125.937,225485,4
2SoYeeAnVkdVMiz4ejCoS3,あーーっす！,あーーっす！,Hiroshi Kitadani,47,Not categorized,0.348,0.97,2,-3.512,1,0.234,0.00318,0.0,0.226,0.42,182.102,198167,4
0EJv7wenuEybeZQLHDplr3,バイマイダーリン,バイマイダーリン,MAISONdes,55,japanese teen pop,0.705,0.88,10,-3.066,0,0.0718,0.313,0.0,0.25,0.521,137.044,160133,4
3AviP40eZRDSeSpHC3oYJc,Stormy,Stormy,Nissy,48,j-pop,0.783,0.647,7,-5.461,1,0.0492,0.0303,0.0,0.314,0.688,105.071,204507,4
7K3oYLroJb1bK9qW2YiK4j,Professionalism,Professionalism,ALI,51,japanese soul,0.456,0.974,9,-2.35,0,0.162,0.000914,8.21e-06,0.15,0.488,122.945,292867,4
0rjbcMXHQI8n12xODXZc1j,魔王,魔王,BURNOUT SYNDROMES,48,anime,0.428,0.852,8,-3.807,1,0.0655,0.00992,0.0,0.317,0.426,88.025,230080,4
64YVoI1cPawlsjmnSXgxAH,春紛い,春紛い,MAISONdes,55,japanese teen pop,0.719,0.457,9,-4.944,1,0.0398,0.505,0.0,0.177,0.602,85.024,192700,4
5rbMpWcf6xIlvWR57XpuK2,スピカ,スピカ,Mone Kamishiraishi,43,j-acoustic,0.676,0.371,8,-11.537,1,0.0309,0.865,1.52e-05,0.114,0.538,129.937,323072,4
4wjephTaBH2vOoRz4vlPnE,忘レナ唄,忘レナ唄,Macaroni Empitsu,64,anime,0.292,0.835,7,-3.285,1,0.0494,0.0975,0.000181,0.202,0.648,151.99,176406,4
3qyqpWcRKyundtraHd65hq,運命,運命,sumika,62,anime,0.569,0.953,2,-3.841,1,0.044,0.0788,0.0,0.134,0.862,145.861,223867,4
2HNc4YyaXAGpG0bdXdawBF,Kimi Datta Kara,Kimi Datta Kara,中野家の五つ子,42,shonen,0.695,0.916,11,-2.699,0,0.0351,0.18,3.23e-05,0.343,0.642,125.028,273160,4
4MjiNr9rIzr0J8MBFl57MC,fam!,fam!,CHiCO,43,anime rock,0.628,0.92,0,-3.891,1,0.0581,0.168,0.0,0.162,0.735,134.969,218880,4
1tA3FxKi8oA0pmSNEB4ush,Beast Mode,Beast Mode,ASH DA HERO,46,Not categorized,0.461,0.923,4,-3.567,0,0.358,0.000479,0.0,0.0965,0.564,150.027,250500,4
3n4p9wJEgt4szBc92wPwmu,絶絶絶絶対聖域,絶絶絶絶対聖域,ano,65,alt-idol,0.477,0.983,1,-0.731,1,0.126,0.0498,0.00436,0.185,0.417,137.975,213869,4
5UUQjdgSOoJUGgciuFHDkP,Odd Numbers,Odd Numbers,梅田サイファー,49,Not categorized,0.72,0.879,10,-3.926,0,0.104,0.0486,6.16e-06,0.377,0.747,184.101,203478,4
1Jz6GFrsgtyVwQtIUiHYMw,Vengeance,Vengeance,coldrain,62,j-metal,0.32,0.884,4,-4.879,0,0.0609,5.59e-05,9.69e-05,0.349,0.288,167.119,238534,4
0u0fZBgvRjNbzmiLyW6ITX,キラキラの灰,キラキラの灰,Regal Lily,57,j-rock,0.496,0.818,8,-4.464,1,0.0319,0.00129,0.0199,0.0396,0.489,135.005,247880,4
5yPGl1KGxU7z3P9EL8TCwb,recall,recall,Kairi Yagi,45,Not categorized,0.573,0.959,10,-2.756,1,0.0678,0.0187,0.0,0.0802,0.74,162.043,175013,4
63N2Tp0y6rZR0tBpLZyS7w,Laid Back Journey,Laid Back Journey,キミのね,37,Not categorized,0.795,0.761,7,-3.662,1,0.101,0.378,2.53e-05,0.028,0.962,121.987,206067,4
4OqUFJkoUZA7RNtEyvilS1,イロドリ,イロドリ,KanoeRana,43,j-division,0.577,0.908,10,-4.566,1,0.047,0.0197,0.0,0.285,0.567,95.485,195411,4
57mopUqNsZnzq1ZCxFvGjz,Dear sunrise,Dear sunrise,Maki Otsuki,44,Not categorized,0.541,0.631,2,-2.825,1,0.0376,0.152,0.000882,0.238,0.549,137.034,221067,4
5N6DFXriMN64kM62mpk9uc,青春謳歌 (feat.ano),青春謳歌 (feat.ano),Lilas Ikuta,59,j-pop,0.365,0.763,2,-3.114,1,0.0571,0.209,0.0,0.0811,0.582,174.717,227792,4
0QpwFmdAK6mXvXTqlDgva4,守りたいもの,守りたいもの,大原ゆい子,47,anime,0.32,0.622,0,-7.348,1,0.0324,0.0273,0.000413,0.0801,0.341,179.964,266500,4
6eWvLMxektDc1Yh0namRGc,PEACEKEEPER,PEACEKEEPER,STEREO DIVE FOUNDATION,51,anime,0.369,0.985,8,-3.322,1,0.12,0.000762,2.49e-05,0.269,0.752,199.98,208720,4
4BshTGhwGSKKf3PzbBtO7e,無敵,無敵,Young Kee,54,Not categorized,0.527,0.866,8,-3.291,1,0.0616,0.00806,0.0,0.344,0.592,101.972,203200,4
2XyWnA5OFJvlwaR4DuIR0P,アンダンテ,アンダンテ,ClariS,51,anime,0.627,0.859,3,-5.289,1,0.038,0.102,0.000414,0.212,0.779,110.957,216413,4
6hrFluMqAYUB7708EnnpiN,運命ちゃん,運命ちゃん,Ikimonogakari,51,anime,0.664,0.889,6,-3.435,1,0.0778,0.0633,0.0,0.075,0.73,129.076,196960,4
2bo9W888RRWGTk9AxmxUJs,次回予告,次回予告,Tatsuya Kitani,63,japanese electropop,0.551,0.888,0,-3.26,1,0.0969,0.00243,0.0,0.357,0.494,159.863,188300,4
5nCNu4qC9WoVK5RLkvNJEL,贖罪,贖罪,SID,49,anime,0.419,0.744,11,-6.379,0,0.0396,0.0152,0.0,0.33,0.566,177.642,237177,4
1vwGnbamRWVNBTqTIu60GU,BLUE DAYS,BLUE DAYS,TRUE,42,anime,0.643,0.95,5,-3.455,1,0.0672,0.0264,4.11e-06,0.224,0.642,97.965,187901,4
5Gn4dQju4nRtBfPmvjLGuh,お化けひまわり,お化けひまわり,Pii,37,Not categorized,0.654,0.663,7,-5.173,1,0.025,0.284,0.0,0.0737,0.598,112.474,203533,4
0M7B5jrcAKknAekfe9bWKO,NewGame,NewGame,AliA,47,j-pixie,0.537,0.897,4,-2.822,0,0.132,0.0133,2.73e-06,0.0655,0.811,150.407,121400,4
4jAUeWwomc0Pn0O8gq5Y0u,オン・ザ・フロントライン,オン・ザ・フロントライン,Hitorie,54,anime,0.581,0.939,1,-3.866,0,0.0534,0.00946,0.0,0.323,0.598,96.968,207775,4
76z0Vtt2c0fKvbXpJWS5qd,poi,poi,Saucy Dog,57,j-indie,0.515,0.805,11,-5.614,0,0.0415,0.097,0.0,0.415,0.558,93.841,201047,4
7kOzUAVtgt0zovCULJ7oSv,旅のゆくえ,旅のゆくえ,Hana Hope,50,Not categorized,0.527,0.689,5,-3.809,0,0.0316,0.11,0.0,0.115,0.431,125.025,214639,3
26QB6xIyqbtwq7FxR8dTJc,カナタボシ,カナタボシ,Miho Okasaki,37,anime,0.549,0.588,8,-5.772,1,0.0292,0.325,0.0,0.204,0.461,80.025,288653,4
6apVanen4xNhOipSav71hX,So Precious,So Precious,亜咲花,45,anime,0.703,0.501,9,-5.569,1,0.0363,0.335,0.0,0.169,0.722,89.998,209027,4
3oydLYmU23bex9OQDwjxCz,Wrong World,Wrong World,トゲナシトゲアリ,49,Not categorized,0.352,0.916,4,-2.882,0,0.163,0.00225,1.47e-06,0.361,0.517,171.013,184244,4
5mLefApR6VCHdhCNSXDBog,ADRENALIZED,ADRENALIZED,Nana Mizuki,44,anime,0.444,0.94,2,-3.379,1,0.139,0.000223,0.0,0.0533,0.338,139.929,221153,4
0QRni3sVIyJ2BF3fqdGr6h,I'm Nobody,I'm Nobody,トゲナシトゲアリ,43,Not categorized,0.434,0.809,5,-4.517,1,0.0363,0.165,5.64e-05,0.395,0.282,149.827,189816,4
2gxESAdcKrgQBdPacgTN9H,トゥインクルクス,トゥインクルクス,Ayahi Takagaki,37,anime,0.571,0.844,7,-3.944,1,0.0281,0.135,0.0,0.0835,0.83,179.996,274615,4
6wUODAGGsVEZHpMQWCNqVR,Growing Up,Growing Up (Kono Subarashii Sekai Ni Syukufuku Wo! 3 Opening Theme),Machico,47,anime,0.406,0.959,5,-1.923,1,0.131,0.0406,0.0,0.286,0.691,189.897,229507,4
756dyLblDwdHMFZL8BZchB,Love Love Love Song,Love Love Love Song,フェンリース(CV:釘宮理恵),48,Not categorized,0.715,0.872,3,-2.866,1,0.0508,0.115,0.00696,0.0327,0.913,165.038,172667,4
7zM1xbQFnLduqtTC5rOBF7,ReCoda,ReCoda,TRUE,40,anime,0.657,0.925,1,-2.343,1,0.0411,0.064,0.0,0.21,0.514,142.046,252919,4
7jqZTa51MkRE0pxEOZyVMq,It's My Thing,Memoirs and Fingertips,Kana Hanazawa,37,anime,0.785,0.851,1,-4.55,1,0.0483,0.387,5.21e-06,0.0966,0.673,125.927,216700,4
0DQuB9Yygeh2yvQ03B8hUX,Let me battle,Let me battle,9Lana,43,Not categorized,0.606,0.995,2,0.394,1,0.327,0.0866,0.0,0.355,0.669,134.041,180504,4
27ld38UdmopEXofm96uAqt,Will,Will,IVE,58,k-pop girl group,0.769,0.926,11,-3.222,0,0.0391,0.153,7.99e-06,0.328,0.722,122.964,191280,4
2eag5tepAFxHgvyM5DNed5,狂信者のパレード - The Parade of Battlers,狂信者のパレード - The Parade of Battlers,音羽-otoha-,49,Not categorized,0.49,0.958,2,-2.814,0,0.128,0.025,0.0,0.144,0.597,91.097,251000,4
0lctvjZiJkXnHw0mghsq0J,Yobigoe,Yobigoe,Tei,39,Not categorized,0.356,0.731,7,-5.848,1,0.0404,0.213,2.74e-06,0.439,0.29,108.024,281541,3
4Hh4Sd8qie1mhNXnrEnyUo,Dye My Heart Red,Dye My Heart Red,Nonoka Obuchi,38,Not categorized,0.485,0.948,1,-2.298,1,0.292,0.0186,6.39e-06,0.371,0.727,202.247,194733,4
4OLpLwIvBHAOwsS0hqAo4g,Into the Fire,Into the Fire,CHANSUNG,42,Not categorized,0.655,0.875,0,-5.263,1,0.0613,0.00148,0.0,0.286,0.754,131.935,223227,4
3MBNF3aevdp5vmfepYahNu,FREEDOM,FREEDOM,Takanori Nishikawa,59,anime,0.419,0.876,2,-4.253,1,0.0509,0.0766,0.0,0.119,0.249,140.011,318320,4
2Cmm1iDA7AbfLR1UF6ulR9,Stardust Memory,Stardust Memory,川崎鷹也,49,j-pop,0.62,0.525,7,-6.574,1,0.0284,0.0421,0.0,0.0772,0.283,125.074,201787,4
2tEQ2BZD6wLfjMv3DZHIuW,Fireheart,Ten to Bluer,Amamiya Sora,42,anime,0.372,0.949,1,-2.593,1,0.0962,0.00124,0.335,0.293,0.64,92.905,245107,4
1BsTgQEYtZwW3pQveJU08A,blan_,blan_,Arika,46,Not categorized,0.457,0.563,1,-7.438,1,0.0349,0.262,0.000222,0.142,0.143,88.007,266777,4
0j6QFgRZKMHEkvdoOUFG6d,Paradoxes,Paradoxes,富田美憂,46,anime,0.417,0.855,6,-5.333,1,0.0623,0.258,0.0,0.0983,0.435,166.146,276587,4
0h6OBFc9TfS6yC3witap3K,Now On Air,Now On Air,伊藤美来,36,anime,0.521,0.72,6,-3.472,1,0.0319,0.349,0.000226,0.187,0.566,147.876,181427,4
4FXFXaXfUlIyiNJ04Ocwec,離れないで,離れないで,斉藤 朱夏,37,anime,0.698,0.408,0,-8.225,1,0.0841,0.329,7.34e-05,0.0552,0.497,201.803,218615,4
5okm8CA8reIGNje9fSZxRl,Harmonia,Calm Scene,Kaori Ishihara,30,anime,0.494,0.885,5,-2.828,1,0.0517,0.176,3.95e-06,0.211,0.584,152.064,271373,4
6OIot97bzhFrUYIGcFAcL5,Introduction to Utopia,Introduction to Utopia,DIALOGUE+,37,anime,0.587,0.99,7,-1.15,1,0.0986,0.0416,0.0,0.355,0.751,95.682,247053,4
78YZXkFnJuXP2hR5KWPeZy,Reversal,Reversal,syudou,50,anime,0.462,0.915,6,-2.632,0,0.106,0.00943,0.0,0.319,0.618,197.008,203467,3
7l0VM6FnE0wXOn430Kngbk,ランタノイド,ランタノイド,水槽,46,vocaloid,0.756,0.577,7,-8.539,1,0.0336,0.323,0.0,0.162,0.461,126.056,176429,4
3doh9ovpudSkasN8mW0mnz,世界を射抜いて,世界を射抜いて,Sou,41,anime rock,0.548,0.949,5,-2.719,0,0.0737,0.0023,0.0,0.332,0.706,100.962,222345,4
7iMizwkSqNacghYKrAo8o7,正解はいらない,正解はいらない,NANAOAKARI,50,anime,0.802,0.937,11,-2.852,0,0.125,0.093,0.00031,0.334,0.864,121.949,165867,4
6os11uQ1ycan0RdUtfvnA9,Hazard Symbol,Hazard Symbol,Yuyu,39,Not categorized,0.51,0.961,7,-3.783,0,0.0994,0.00331,0.0,0.378,0.569,155.953,237000,4
6FMEgWd5F0qMxSif30VRGv,シンゲツ,シンゲツ,楠木ともり,40,anime,0.493,0.877,6,-4.377,1,0.0522,0.194,0.0,0.319,0.558,142.01,244040,4
4cUylU8OCq19DcHQVJtE6c,Unconventional Human,Unconventional Human,Kaori Maeda,40,Not categorized,0.713,0.871,2,-3.699,0,0.0411,0.0272,2.17e-05,0.617,0.653,129.975,221017,4
43gyzi5Iyfaz6OqzxhJhkK,Whatever Happens,Whatever Happens,INI,57,k-pop reality show,0.616,0.812,1,-5.656,1,0.0346,0.0239,0.0,0.0511,0.708,149.034,189387,4
